trial_id,deadzone_px,target_size,target_speed,target_distance,success,time_to_lock,hit_ratio
325,4,1.0,5,12,0,10.0,0.0
326,4,0.2,10,12,0,10.0,0.0
327,4,0.4,10,12,0,10.0,0.0
328,4,0.6,10,12,0,10.0,0.0
329,4,0.8,10,12,0,10.0,0.0
330,4,1.0,10,12,0,10.0,0.0
331,4,0.2,20,12,0,10.0,0.0
332,4,0.4,20,12,0,10.0,0.0
333,4,0.6,20,12,0,10.0,0.0
334,4,0.8,20,12,0,10.0,0.0
335,4,1.0,20,12,0,10.0,0.0
336,4,0.2,40,12,0,10.0,0.0
337,4,0.4,40,12,0,10.0,0.0
338,4,0.6,40,12,0,10.0,0.0
339,4,0.8,40,12,0,10.0,0.0
340,4,1.0,40,12,0,10.0,0.0
341,4,0.2,60,12,0,10.0,0.0
342,4,0.4,60,12,0,10.0,0.0
343,4,0.6,60,12,0,10.0,0.0
344,4,0.8,60,12,0,10.0,0.0
345,4,1.0,60,12,0,10.0,0.0
346,4,0.2,80,12,0,10.0,0.0
347,4,0.4,80,12,0,10.0,0.0
348,4,0.6,80,12,0,10.0,0.0
349,4,0.8,80,12,0,10.0,0.0
350,4,1.0,80,12,0,10.0,0.0
351,4,0.2,3,4,0,10.0,0.0
352,4,0.4,3,4,0,10.0,0.0
353,4,0.6,3,4,0,10.0,0.0
354,4,0.8,3,4,0,10.0,0.0
355,4,1.0,3,4,0,10.0,0.0
356,4,0.2,5,4,0,10.0,0.0
357,4,0.4,5,4,0,10.0,0.0
358,4,0.6,5,4,0,10.0,0.0
359,4,0.8,5,4,0,10.0,0.0
360,4,1.0,5,4,0,10.0,0.0
361,4,0.2,10,4,0,10.0,0.0
362,4,0.4,10,4,0,10.0,0.0
363,4,0.6,10,4,0,10.0,0.0
364,4,0.8,10,4,0,10.0,0.0
365,4,1.0,10,4,0,10.0,0.0
366,4,0.2,20,4,0,10.0,0.0
367,4,0.4,20,4,0,10.0,0.0
368,4,0.6,20,4,0,10.0,0.0
369,4,0.8,20,4,0,10.0,0.0
370,4,1.0,20,4,0,10.0,0.0
371,4,0.2,40,4,0,10.0,0.0
372,4,0.4,40,4,0,10.0,0.0
373,4,0.6,40,4,0,10.0,0.0
374,4,0.8,40,4,0,10.0,0.0
375,4,1.0,40,4,0,10.0,0.0
376,4,0.2,60,4,0,10.0,0.0
377,4,0.4,60,4,0,10.0,0.0
378,4,0.6,60,4,0,10.0,0.0
379,4,0.8,60,4,0,10.0,0.0
380,4,1.0,60,4,0,10.0,0.0
381,4,0.2,80,4,0,10.0,0.0
382,4,0.4,80,4,0,10.0,0.0
383,4,0.6,80,4,0,10.0,0.0
384,4,0.8,80,4,0,10.0,0.0
385,4,1.0,80,4,0,10.0,0.0
386,4,0.2,3,6,0,10.0,0.0
387,4,0.4,3,6,0,10.0,0.0
388,4,0.6,3,6,0,10.0,0.0
389,4,0.8,3,6,0,10.0,0.0
390,4,1.0,3,6,0,10.0,0.0
391,4,0.2,5,6,0,10.0,0.0
392,4,0.4,5,6,0,10.0,0.0
393,4,0.6,5,6,0,10.0,0.0
394,4,0.8,5,6,0,10.0,0.0
395,4,1.0,5,6,0,10.0,0.0
396,4,0.2,10,6,0,10.0,0.0
397,4,0.4,10,6,0,10.0,0.0
398,4,0.6,10,6,0,10.0,0.0
399,4,0.8,10,6,0,10.0,0.0
400,4,1.0,10,6,0,10.0,0.0
401,4,0.2,20,6,0,10.0,0.0
402,4,0.4,20,6,0,10.0,0.0
403,4,0.6,20,6,0,10.0,0.0
404,4,0.8,20,6,0,10.0,0.0
405,4,1.0,20,6,0,10.0,0.0
406,4,0.2,40,6,0,10.0,0.0
407,4,0.4,40,6,0,10.0,0.0
408,4,0.6,40,6,0,10.0,0.0
409,4,0.8,40,6,0,10.0,0.0
410,4,1.0,40,6,0,10.0,0.0
411,4,0.2,60,6,0,10.0,0.0
412,4,0.4,60,6,0,10.0,0.0
413,4,0.6,60,6,0,10.0,0.0
414,4,0.8,60,6,0,10.0,0.0
415,4,1.0,60,6,0,10.0,0.0
416,4,0.2,80,6,0,10.0,0.0
417,4,0.4,80,6,0,10.0,0.0
418,4,0.6,80,6,0,10.0,0.0
419,4,0.8,80,6,0,10.0,0.0
420,4,1.0,80,6,0,10.0,0.0
421,4,0.2,3,8,0,10.0,0.0
422,4,0.4,3,8,0,10.0,0.0
423,4,0.6,3,8,0,10.0,0.0
424,4,0.8,3,8,0,10.0,0.0
425,4,1.0,3,8,0,10.0,0.0
426,4,0.2,5,8,0,10.0,0.0
427,4,0.4,5,8,0,10.0,0.0
428,4,0.6,5,8,0,10.0,0.0
429,4,0.8,5,8,0,10.0,0.0
430,4,1.0,5,8,0,10.0,0.0
431,4,0.2,10,8,0,10.0,0.0
432,4,0.4,10,8,0,10.0,0.0
433,4,0.6,10,8,0,10.0,0.0
434,4,0.8,10,8,0,10.0,0.0
435,4,1.0,10,8,0,10.0,0.0
436,4,0.2,20,8,0,10.0,0.0
437,4,0.4,20,8,0,10.0,0.0
438,4,0.6,20,8,0,10.0,0.0
439,4,0.8,20,8,0,10.0,0.0
440,4,1.0,20,8,0,10.0,0.0
441,4,0.2,40,8,0,10.0,0.0
442,4,0.4,40,8,0,10.0,0.0
443,4,0.6,40,8,0,10.0,0.0
444,4,0.8,40,8,0,10.0,0.0
445,4,1.0,40,8,0,10.0,0.0
446,4,0.2,60,8,0,10.0,0.0
447,4,0.4,60,8,0,10.0,0.0
448,4,0.6,60,8,0,10.0,0.0
